localidade,serie,nome,id,populacao,latitude,longitude
"{'id': '3140308', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Marliéria - MG'}",{'2021': '4030'},Marliéria - MG,3140308,4030,-19.705785919287592,-42.614802482643334
"{'id': '3140407', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Marmelópolis - MG'}",{'2021': '2701'},Marmelópolis - MG,3140407,2701,-22.463622533101557,-45.17223167303675
"{'id': '3140506', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Martinho Campos - MG'}",{'2021': '13497'},Martinho Campos - MG,3140506,13497,-19.412279168637326,-45.19047871672872
"{'id': '3140530', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Martins Soares - MG'}",{'2021': '8640'},Martins Soares - MG,3140530,8640,-20.258884985112232,-41.84266799392792
"{'id': '3140555', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Mata Verde - MG'}",{'2021': '8700'},Mata Verde - MG,3140555,8700,-15.761453416966589,-40.702342495345334
"{'id': '3140605', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Materlândia - MG'}",{'2021': '4415'},Materlândia - MG,3140605,4415,-18.46126481251203,-43.046879090943186
"{'id': '3140704', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Mateus Leme - MG'}",{'2021': '31631'},Mateus Leme - MG,3140704,31631,-20.027283146173676,-44.43749832056524
"{'id': '3140803', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Matias Barbosa - MG'}",{'2021': '14626'},Matias Barbosa - MG,3140803,14626,-21.871028622183665,-43.30800298643267
"{'id': '3140852', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Matias Cardoso - MG'}",{'2021': '11360'},Matias Cardoso - MG,3140852,11360,-14.90282619084291,-43.76095818877307
"{'id': '3140902', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Matipó - MG'}",{'2021': '19098'},Matipó - MG,3140902,19098,-20.308476440433452,-42.31568779450256
"{'id': '3141009', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Mato Verde - MG'}",{'2021': '12367'},Mato Verde - MG,3141009,12367,-15.425301313907415,-42.86416404781084
"{'id': '3141108', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Matozinhos - MG'}",{'2021': '38469'},Matozinhos - MG,3141108,38469,-19.523847098263523,-44.05153209041805
"{'id': '3141207', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Matutina - MG'}",{'2021': '3733'},Matutina - MG,3141207,3733,-19.193623322379793,-45.99553786119369
"{'id': '3141306', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Medeiros - MG'}",{'2021': '3861'},Medeiros - MG,3141306,3861,-19.98915150178136,-46.33972580338742
"{'id': '3141405', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Medina - MG'}",{'2021': '20701'},Medina - MG,3141405,20701,-16.27052045984615,-41.510066333461296
"{'id': '3141504', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Mendes Pimentel - MG'}",{'2021': '6446'},Mendes Pimentel - MG,3141504,6446,-18.629315936041184,-41.35583433790734
"{'id': '3141603', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Mercês - MG'}",{'2021': '10775'},Mercês - MG,3141603,10775,-21.18826783877271,-43.33284269322995
"{'id': '3141702', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Mesquita - MG'}",{'2021': '5489'},Mesquita - MG,3141702,5489,-19.247950623488308,-42.61213212019206
"{'id': '3141801', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Minas Novas - MG'}",{'2021': '31509'},Minas Novas - MG,3141801,31509,-17.36146482214565,-42.43598849460145
"{'id': '3141900', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Minduri - MG'}",{'2021': '3891'},Minduri - MG,3141900,3891,-21.674923914748366,-44.61394309159647
"{'id': '3142007', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Mirabela - MG'}",{'2021': '13651'},Mirabela - MG,3142007,13651,-16.259395723747744,-44.157699320875686
"{'id': '3142106', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Miradouro - MG'}",{'2021': '10818'},Miradouro - MG,3142106,10818,-20.84952792947343,-42.399671076283774
"{'id': '3142205', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Miraí - MG'}",{'2021': '15205'},Miraí - MG,3142205,15205,-21.15007482126932,-42.617890419126574
"{'id': '3142254', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Miravânia - MG'}",{'2021': '4939'},Miravânia - MG,3142254,4939,-14.752964320312776,-44.42159956880586
"{'id': '3142304', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Moeda - MG'}",{'2021': '4948'},Moeda - MG,3142304,4948,-20.330107771394992,-43.99211541696044
"{'id': '3142403', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Moema - MG'}",{'2021': '7589'},Moema - MG,3142403,7589,-19.841236274960615,-45.40720425743389
"{'id': '3142502', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Monjolos - MG'}",{'2021': '2184'},Monjolos - MG,3142502,2184,-18.38791726154886,-44.02312009489865
"{'id': '3142601', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Monsenhor Paulo - MG'}",{'2021': '8764'},Monsenhor Paulo - MG,3142601,8764,-21.73314194803139,-45.48189994802568
"{'id': '3142700', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Montalvânia - MG'}",{'2021': '14621'},Montalvânia - MG,3142700,14621,-14.473190946528213,-44.50153476983856
"{'id': '3142809', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Monte Alegre de Minas - MG'}",{'2021': '21349'},Monte Alegre de Minas - MG,3142809,21349,-18.844534566684747,-48.88676747480302
"{'id': '3142908', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Monte Azul - MG'}",{'2021': '20544'},Monte Azul - MG,3142908,20544,-15.20674825278872,-42.96873736042442
"{'id': '3143005', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Monte Belo - MG'}",{'2021': '13139'},Monte Belo - MG,3143005,13139,-21.314761038295654,-46.326382858396954
"{'id': '3143104', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Monte Carmelo - MG'}",{'2021': '48049'},Monte Carmelo - MG,3143104,48049,-18.70919022479242,-47.46095010535395
"{'id': '3143153', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Monte Formoso - MG'}",{'2021': '4939'},Monte Formoso - MG,3143153,4939,-16.87736509940574,-41.2662870395677
"{'id': '3143203', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Monte Santo de Minas - MG'}",{'2021': '21504'},Monte Santo de Minas - MG,3143203,21504,-21.188395815001833,-46.94667909525137
"{'id': '3143302', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Montes Claros - MG'}",{'2021': '417478'},Montes Claros - MG,3143302,417478,-16.6207180636654,-43.92881682632299
"{'id': '3143401', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Monte Sião - MG'}",{'2021': '24247'},Monte Sião - MG,3143401,24247,-22.420282727858467,-46.519317280638276
"{'id': '3143450', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Montezuma - MG'}",{'2021': '8379'},Montezuma - MG,3143450,8379,-15.191268184415055,-42.4694950600842
"{'id': '3143500', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Morada Nova de Minas - MG'}",{'2021': '8955'},Morada Nova de Minas - MG,3143500,8955,-18.578213508308046,-45.40251415303846
"{'id': '3143609', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Morro da Garça - MG'}",{'2021': '2413'},Morro da Garça - MG,3143609,2413,-18.629993580732027,-44.633147455376466
"{'id': '3143708', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Morro do Pilar - MG'}",{'2021': '3126'},Morro do Pilar - MG,3143708,3126,-19.235103611596383,-43.40250180912341
"{'id': '3143807', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Munhoz - MG'}",{'2021': '5960'},Munhoz - MG,3143807,5960,-22.6319557846418,-46.30429972257221
"{'id': '3143906', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Muriaé - MG'}",{'2021': '109997'},Muriaé - MG,3143906,109997,-21.091371948925126,-42.42145796771816
"{'id': '3144003', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Mutum - MG'}",{'2021': '26945'},Mutum - MG,3144003,26945,-19.91923262177576,-41.446914279797184
"{'id': '3144102', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Muzambinho - MG'}",{'2021': '20522'},Muzambinho - MG,3144102,20522,-21.355647215625336,-46.516514028994834
"{'id': '3144201', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Nacip Raydan - MG'}",{'2021': '3221'},Nacip Raydan - MG,3144201,3221,-18.480623205293913,-42.18797509669465
"{'id': '3144300', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Nanuque - MG'}",{'2021': '40583'},Nanuque - MG,3144300,40583,-17.779287863328722,-40.49694377883669
"{'id': '3144359', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Naque - MG'}",{'2021': '7104'},Naque - MG,3144359,7104,-19.181098450625303,-42.32444932785672
"{'id': '3144375', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Natalândia - MG'}",{'2021': '3306'},Natalândia - MG,3144375,3306,-16.545174724145358,-46.4747580705493
"{'id': '3144409', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Natércia - MG'}",{'2021': '4727'},Natércia - MG,3144409,4727,-22.130092060867334,-45.512141466330576
"{'id': '3144508', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Nazareno - MG'}",{'2021': '8710'},Nazareno - MG,3144508,8710,-21.204200500926007,-44.61508827931351
"{'id': '3144607', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Nepomuceno - MG'}",{'2021': '26882'},Nepomuceno - MG,3144607,26882,-21.227558374005785,-45.26079083502413
"{'id': '3144656', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Ninheira - MG'}",{'2021': '10355'},Ninheira - MG,3144656,10355,-15.368109991907202,-41.65985704876656
"{'id': '3144672', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Nova Belém - MG'}",{'2021': '3067'},Nova Belém - MG,3144672,3067,-18.488169874782432,-41.1020367130806
"{'id': '3144706', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Nova Era - MG'}",{'2021': '17524'},Nova Era - MG,3144706,17524,-19.718820266156172,-43.013747378495346
"{'id': '3144805', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Nova Lima - MG'}",{'2021': '97378'},Nova Lima - MG,3144805,97378,-20.074142531460712,-43.90402569733334
"{'id': '3144904', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Nova Módica - MG'}",{'2021': '3548'},Nova Módica - MG,3144904,3548,-18.452559714772757,-41.522408596378575
"{'id': '3145000', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Nova Ponte - MG'}",{'2021': '16046'},Nova Ponte - MG,3145000,16046,-19.261202916101734,-47.70687431435639
"{'id': '3145059', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Nova Porteirinha - MG'}",{'2021': '7493'},Nova Porteirinha - MG,3145059,7493,-15.734574552275555,-43.27504045790187
"{'id': '3145109', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Nova Resende - MG'}",{'2021': '16937'},Nova Resende - MG,3145109,16937,-21.097955348013766,-46.41564476446132
"{'id': '3145208', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Nova Serrana - MG'}",{'2021': '108241'},Nova Serrana - MG,3145208,108241,-19.852342650643823,-44.973954740966896
"{'id': '3145307', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Novo Cruzeiro - MG'}",{'2021': '31339'},Novo Cruzeiro - MG,3145307,31339,-17.370768753512365,-41.955170364881916
"{'id': '3145356', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Novo Oriente de Minas - MG'}",{'2021': '10800'},Novo Oriente de Minas - MG,3145356,10800,-17.22923838160251,-41.22761131092845
"{'id': '3145372', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Novorizonte - MG'}",{'2021': '5348'},Novorizonte - MG,3145372,5348,-16.011023883731976,-42.397684858835234
"{'id': '3145406', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Olaria - MG'}",{'2021': '1694'},Olaria - MG,3145406,1694,-21.907100450844275,-43.96607004621109
"{'id': '3145455', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': ""Olhos-d'Água - MG""}",{'2021': '6243'},Olhos-d'Água - MG,3145455,6243,-17.478034811500578,-43.59491472861611
"{'id': '3145505', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Olímpio Noronha - MG'}",{'2021': '2829'},Olímpio Noronha - MG,3145505,2829,-22.09053083960213,-45.285376744514664
"{'id': '3145604', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Oliveira - MG'}",{'2021': '41987'},Oliveira - MG,3145604,41987,-20.749808444545017,-44.73597585645741
"{'id': '3145703', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Oliveira Fortes - MG'}",{'2021': '2128'},Oliveira Fortes - MG,3145703,2128,-21.33581915630496,-43.51491777390755
"{'id': '3145802', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Onça de Pitangui - MG'}",{'2021': '3155'},Onça de Pitangui - MG,3145802,3155,-19.70823089702535,-44.73553424497375
"{'id': '3145851', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Oratórios - MG'}",{'2021': '4671'},Oratórios - MG,3145851,4671,-20.426445740905862,-42.793742789161044
"{'id': '3145877', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Orizânia - MG'}",{'2021': '8138'},Orizânia - MG,3145877,8138,-20.51457785130853,-42.21284616895888
"{'id': '3145901', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Ouro Branco - MG'}",{'2021': '40220'},Ouro Branco - MG,3145901,40220,-20.5246595435289,-43.675337327891725
"{'id': '3146008', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Ouro Fino - MG'}",{'2021': '33938'},Ouro Fino - MG,3146008,33938,-22.254786132471697,-46.383983713978274
"{'id': '3146107', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Ouro Preto - MG'}",{'2021': '74824'},Ouro Preto - MG,3146107,74824,-20.391103858291956,-43.610387744131145
"{'id': '3146206', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Ouro Verde de Minas - MG'}",{'2021': '5895'},Ouro Verde de Minas - MG,3146206,5895,-18.048522122155692,-41.296319377200305
"{'id': '3146255', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Padre Carvalho - MG'}",{'2021': '6466'},Padre Carvalho - MG,3146255,6466,-16.301247286799107,-42.586290609864314
"{'id': '3146305', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Padre Paraíso - MG'}",{'2021': '20346'},Padre Paraíso - MG,3146305,20346,-17.037992328051793,-41.552017053471566
"{'id': '3146404', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Paineiras - MG'}",{'2021': '4440'},Paineiras - MG,3146404,4440,-18.91883927999512,-45.49103541124299
"{'id': '3146503', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Pains - MG'}",{'2021': '8308'},Pains - MG,3146503,8308,-20.381544598506018,-45.69391675895675
"{'id': '3146552', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Pai Pedro - MG'}",{'2021': '6098'},Pai Pedro - MG,3146552,6098,-15.419123264693507,-43.14958870220012
"{'id': '3146602', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Paiva - MG'}",{'2021': '1517'},Paiva - MG,3146602,1517,-21.28675496504309,-43.42387198628235
"{'id': '3146701', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Palma - MG'}",{'2021': '6606'},Palma - MG,3146701,6606,-21.41907708566944,-42.32888152855955
"{'id': '3146750', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Palmópolis - MG'}",{'2021': '5196'},Palmópolis - MG,3146750,5196,-16.78854278795277,-40.37108283088655
"{'id': '3146909', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Papagaios - MG'}",{'2021': '15922'},Papagaios - MG,3146909,15922,-19.376478110069925,-44.69133236037763
"{'id': '3147006', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Paracatu - MG'}",{'2021': '94539'},Paracatu - MG,3147006,94539,-17.172988056046954,-46.88424413583226
"{'id': '3147105', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Pará de Minas - MG'}",{'2021': '95616'},Pará de Minas - MG,3147105,95616,-19.83425541842994,-44.60786254474926
"{'id': '3147204', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Paraguaçu - MG'}",{'2021': '21693'},Paraguaçu - MG,3147204,21693,-21.566807589225036,-45.749916633751454
"{'id': '3147303', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Paraisópolis - MG'}",{'2021': '21353'},Paraisópolis - MG,3147303,21353,-22.571490483499208,-45.816999350082064
"{'id': '3147402', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Paraopeba - MG'}",{'2021': '24854'},Paraopeba - MG,3147402,24854,-19.272196398758876,-44.452663868391376
"{'id': '3147501', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Passabém - MG'}",{'2021': '1619'},Passabém - MG,3147501,1619,-19.36028740695447,-43.17529984148444
"{'id': '3147600', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Passa Quatro - MG'}",{'2021': '16439'},Passa Quatro - MG,3147600,16439,-22.40578150321426,-44.968339875578096
"{'id': '3147709', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Passa Tempo - MG'}",{'2021': '8031'},Passa Tempo - MG,3147709,8031,-20.648934404060277,-44.491098993577786
"{'id': '3147808', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Passa Vinte - MG'}",{'2021': '2024'},Passa Vinte - MG,3147808,2024,-22.18292312414659,-44.26150666254527
"{'id': '3147907', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Passos - MG'}",{'2021': '115970'},Passos - MG,3147907,115970,-20.718580152883163,-46.621993455903606
"{'id': '3147956', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Patis - MG'}",{'2021': '6031'},Patis - MG,3147956,6031,-16.080637022295797,-44.101417228140086
"{'id': '3148004', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Patos de Minas - MG'}",{'2021': '154641'},Patos de Minas - MG,3148004,154641,-18.59704233491164,-46.50772705220523
"{'id': '3148103', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Patrocínio - MG'}",{'2021': '92116'},Patrocínio - MG,3148103,92116,-18.97051560391758,-47.05125487809394
"{'id': '3148202', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Patrocínio do Muriaé - MG'}",{'2021': '5744'},Patrocínio do Muriaé - MG,3148202,5744,-21.16715282970141,-42.25298639604281
"{'id': '3148301', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Paula Cândido - MG'}",{'2021': '9597'},Paula Cândido - MG,3148301,9597,-20.855880210919793,-42.984976186776784
"{'id': '3148400', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Paulistas - MG'}",{'2021': '4794'},Paulistas - MG,3148400,4794,-18.458201377892454,-42.86527270359919
"{'id': '3148509', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Pavão - MG'}",{'2021': '8390'},Pavão - MG,3148509,8390,-17.471519542617575,-41.06162372447362
"{'id': '3148608', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Peçanha - MG'}",{'2021': '17534'},Peçanha - MG,3148608,17534,-18.557060396062923,-42.510362936076284
"{'id': '3148707', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Pedra Azul - MG'}",{'2021': '24333'},Pedra Azul - MG,3148707,24333,-15.955068992083723,-41.18423424620277
"{'id': '3148756', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Pedra Bonita - MG'}",{'2021': '7157'},Pedra Bonita - MG,3148756,7157,-20.476643064556132,-42.375301853301444
"{'id': '3148806', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Pedra do Anta - MG'}",{'2021': '2960'},Pedra do Anta - MG,3148806,2960,-20.5929750067924,-42.72132498242992
"{'id': '3148905', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Pedra do Indaiá - MG'}",{'2021': '3977'},Pedra do Indaiá - MG,3148905,3977,-20.2868795089936,-45.2293117113881
"{'id': '3149002', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Pedra Dourada - MG'}",{'2021': '2559'},Pedra Dourada - MG,3149002,2559,-20.827693829053658,-42.154905745008314
"{'id': '3149101', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Pedralva - MG'}",{'2021': '11098'},Pedralva - MG,3149101,11098,-22.24961241112864,-45.45389296063202
"{'id': '3149150', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Pedras de Maria da Cruz - MG'}",{'2021': '12313'},Pedras de Maria da Cruz - MG,3149150,12313,-15.625732163872346,-44.32363180347325
"{'id': '3149200', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Pedrinópolis - MG'}",{'2021': '3651'},Pedrinópolis - MG,3149200,3651,-19.192253438500877,-47.510276808539665
"{'id': '3149309', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Pedro Leopoldo - MG'}",{'2021': '65149'},Pedro Leopoldo - MG,3149309,65149,-19.639869310627933,-44.05274389600093
"{'id': '3149408', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Pedro Teixeira - MG'}",{'2021': '1804'},Pedro Teixeira - MG,3149408,1804,-21.72528112642972,-43.72911705609967
"{'id': '3149507', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Pequeri - MG'}",{'2021': '3340'},Pequeri - MG,3149507,3340,-21.825873121123085,-43.132098469857816
"{'id': '3149606', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Pequi - MG'}",{'2021': '4457'},Pequi - MG,3149606,4457,-19.60475715352665,-44.63578742517875
